condition,weighted_modality,weight_lambda,dataset,method,seed,implementation_tag,resolution,cell_type,abundance,abundance_class,support,cell_precision,cell_recall,cell_f1,dominant_metacell_count,purity_unweighted,purity_weighted,involved_metacell_size_median,involved_metacell_size_p95,involved_metacell_size_max,strict_recovery,majority_recovery,majority_retention_metacell_count,majority_retention,high_purity_recovery_metacell_count,high_purity_recovery
RNA_lambda_0,RNA,0.0,D5,GARQ,0,diagnostic_variant_modality_weight,0.02,CD8 memory,0.038,Intermediate,76,0.5714285714285714,0.0526315789473684,0.0963855421686747,2,0.75,0.5714285714285714,41.0,381.1999999999999,520.0,0.0131578947368421,0.0526315789473684,1,0.1111111111111111,1,0.1111111111111111
RNA_lambda_0,RNA,0.0,D5,GARQ,0,diagnostic_variant_modality_weight,0.02,CD8 naive,0.0385,Intermediate,77,0.8,0.0519480519480519,0.0975609756097561,1,0.8,0.8,33.5,363.8499999999996,520.0,0.0,0.0519480519480519,1,0.1,1,0.1
RNA_lambda_0,RNA,0.0,D5,GARQ,0,diagnostic_variant_modality_weight,0.02,Classical monocytes,0.1035,Common,207,0.5209003215434084,0.782608695652174,0.6254826254826255,3,0.4353448275862068,0.5209003215434084,18.0,242.79999999999995,290.0,0.0,0.782608695652174,1,0.1111111111111111,0,0.0
RNA_lambda_0,RNA,0.0,D5,GARQ,0,diagnostic_variant_modality_weight,0.02,Erythroid ,0.005,Rare,10,0.0,0.0,0.0,0,,,59.0,160.7,172.0,0.0,0.0,0,0.0,0,0.0
RNA_lambda_0,RNA,0.0,D5,GARQ,0,diagnostic_variant_modality_weight,0.02,MAIT-NKT cells,0.045,Intermediate,90,0.4680851063829787,0.2444444444444444,0.3211678832116788,3,0.4878048780487805,0.4680851063829787,41.0,381.1999999999999,520.0,0.0,0.2444444444444444,0,0.0,0,0.0
RNA_lambda_0,RNA,0.0,D5,GARQ,0,diagnostic_variant_modality_weight,0.02,Memory B,0.0215,Intermediate,43,0.1923076923076923,0.1162790697674418,0.144927536231884,1,0.1923076923076923,0.1923076923076923,54.0,172.7,173.0,0.0,0.1162790697674418,0,0.0,0,0.0
RNA_lambda_0,RNA,0.0,D5,GARQ,0,diagnostic_variant_modality_weight,0.02,NK-T doublets,0.015,Intermediate,30,0.0,0.0,0.0,0,,,25.0,427.7999999999999,520.0,0.0,0.0,0,0.0,0,0.0
RNA_lambda_0,RNA,0.0,D5,GARQ,0,diagnostic_variant_modality_weight,0.02,NK-monocyte doublets,0.014,Intermediate,28,0.2666666666666666,0.1428571428571428,0.1860465116279069,1,0.2666666666666666,0.2666666666666666,36.0,439.4999999999999,520.0,0.0,0.1428571428571428,0,0.0,0,0.0
RNA_lambda_0,RNA,0.0,D5,GARQ,0,diagnostic_variant_modality_weight,0.02,Naive B,0.057,Intermediate,114,0.4652173913043478,0.9385964912280702,0.622093023255814,3,0.5658914728682171,0.4652173913043478,44.0,138.0999999999999,172.0,0.0,0.9385964912280702,1,0.1428571428571428,1,0.1428571428571428
RNA_lambda_0,RNA,0.0,D5,GARQ,0,diagnostic_variant_modality_weight,0.02,Neutrophils,0.0295,Intermediate,59,0.0,0.0,0.0,0,,,30.0,248.69999999999996,290.0,0.0,0.0,0,0.0,0,0.0
RNA_lambda_0,RNA,0.0,D5,GARQ,0,diagnostic_variant_modality_weight,0.02,Non classical monocytes,0.051,Intermediate,102,0.546875,0.3431372549019608,0.4216867469879518,5,0.6047619047619048,0.546875,24.0,335.99999999999983,520.0,0.0,0.3431372549019608,3,0.1764705882352941,1,0.0588235294117647
RNA_lambda_0,RNA,0.0,D5,GARQ,0,diagnostic_variant_modality_weight,0.02,Plasma cells,0.002,Rare,4,0.0,0.0,0.0,0,,,76.5,121.95,127.0,0.0,0.0,0,0.0,0,0.0
RNA_lambda_0,RNA,0.0,D5,GARQ,0,diagnostic_variant_modality_weight,0.02,Platelet-T cell doublets,0.002,Rare,4,0.0,0.0,0.0,0,,,51.5,450.8499999999999,520.0,0.0,0.0,0,0.0,0,0.0
RNA_lambda_0,RNA,0.0,D5,GARQ,0,diagnostic_variant_modality_weight,0.02,Platelet-bound monocytes,0.0155,Intermediate,31,0.0,0.0,0.0,0,,,115.5,272.29999999999995,290.0,0.0,0.0,0,0.0,0,0.0
RNA_lambda_0,RNA,0.0,D5,GARQ,0,diagnostic_variant_modality_weight,0.02,Platelets,0.003,Rare,6,0.0,0.0,0.0,0,,,24.0,56.0,59.0,0.0,0.0,0,0.0,0,0.0
RNA_lambda_0,RNA,0.0,D5,GARQ,0,diagnostic_variant_modality_weight,0.02,Proliferating T and NK cell,0.0025,Rare,5,0.0,0.0,0.0,0,,,71.0,446.3999999999999,520.0,0.0,0.0,0,0.0,0,0.0
RNA_lambda_0,RNA,0.0,D5,GARQ,0,diagnostic_variant_modality_weight,0.02,Regulatory T cells,0.0075,Rare,15,0.0,0.0,0.0,0,,,150.0,467.9499999999999,520.0,0.0,0.0,0,0.0,0,0.0
RNA_lambda_0,RNA,0.0,D5,GARQ,0,diagnostic_variant_modality_weight,0.02,T-NK-B cell doublets,0.0265,Intermediate,53,0.0,0.0,0.0,0,,,49.0,225.64999999999992,290.0,0.0,0.0,0,0.0,0,0.0
RNA_lambda_0,RNA,0.0,D5,GARQ,0,diagnostic_variant_modality_weight,0.02,conventional DC,0.0075,Rare,15,0.0,0.0,0.0,0,,,231.0,485.4999999999999,520.0,0.0,0.0,0,0.0,0,0.0
RNA_lambda_0,RNA,0.0,D5,GARQ,0,diagnostic_variant_modality_weight,0.02,gdT cells,0.04,Intermediate,80,0.0,0.0,0.0,0,,,41.0,346.0,520.0,0.0,0.0,0,0.0,0,0.0
RNA_lambda_0,RNA,0.0,D5,GARQ,0,diagnostic_variant_modality_weight,0.02,plasmacytoid DC,0.0055,Rare,11,0.0,0.0,0.0,0,,,127.0,167.5,172.0,0.0,0.0,0,0.0,0,0.0
RNA_lambda_0.25,RNA,0.25,D5,GARQ,0,diagnostic_variant_modality_weight,0.02,CD4 and CD8 activated memory,0.0075,Rare,15,0.0,0.0,0.0,0,,,64.0,191.4,201.0,0.0,0.0,0,0.0,0,0.0
RNA_lambda_0.25,RNA,0.25,D5,GARQ,0,diagnostic_variant_modality_weight,0.02,CD4 memory,0.0865,Intermediate,173,0.308411214953271,0.5722543352601156,0.4008097165991902,3,0.2969254303388919,0.308411214953271,41.0,181.79999999999995,201.0,0.0,0.5722543352601156,0,0.0,0,0.0
RNA_lambda_0.25,RNA,0.25,D5,GARQ,0,diagnostic_variant_modality_weight,0.02,CD4 naive I,0.0735,Intermediate,147,0.2964285714285714,0.564625850340136,0.3887587822014051,2,0.2679324894514768,0.2964285714285714,64.0,188.2,201.0,0.0,0.564625850340136,0,0.0,0,0.0
RNA_lambda_0.25,RNA,0.25,D5,GARQ,0,diagnostic_variant_modality_weight,0.02,CD4 naive II,0.018,Intermediate,36,0.0,0.0,0.0,0,,,71.5,189.8,201.0,0.0,0.0,0,0.0,0,0.0
RNA_lambda_0.25,RNA,0.25,D5,GARQ,0,diagnostic_variant_modality_weight,0.02,CD56bright CD16dim NK,0.0185,Intermediate,37,0.0,0.0,0.0,0,,,39.0,167.94999999999993,322.0,0.0,0.0,0,0.0,0,0.0
RNA_lambda_0.25,RNA,0.25,D5,GARQ,0,diagnostic_variant_modality_weight,0.02,CD56dim CD16bright NK,0.206,Common,412,0.7234468937875751,0.8762135922330098,0.7925356750823271,13,0.6922876694951241,0.7234468937875751,16.0,87.25,322.0,0.029126213592233,0.8762135922330098,8,0.3076923076923077,7,0.2692307692307692
RNA_lambda_0.25,RNA,0.25,D5,GARQ,0,diagnostic_variant_modality_weight,0.02,CD8 effector,0.06,Intermediate,120,0.5789473684210527,0.0916666666666666,0.158273381294964,2,0.6369047619047619,0.5789473684210527,28.0,199.4,322.0,0.0,0.0916666666666666,1,0.0454545454545454,1,0.0454545454545454
RNA_lambda_0.25,RNA,0.25,D5,GARQ,0,diagnostic_variant_modality_weight,0.02,CD8 memory,0.038,Intermediate,76,0.4,0.0263157894736842,0.0493827160493827,1,0.4,0.4,39.0,231.25,322.0,0.0,0.0263157894736842,0,0.0,0,0.0
RNA_lambda_0.25,RNA,0.25,D5,GARQ,0,diagnostic_variant_modality_weight,0.02,CD8 naive,0.0385,Intermediate,77,0.5555555555555556,0.1298701298701298,0.2105263157894736,2,0.5076923076923077,0.5555555555555556,23.0,183.4,201.0,0.0,0.1298701298701298,1,0.0833333333333333,0,0.0
RNA_lambda_0.25,RNA,0.25,D5,GARQ,0,diagnostic_variant_modality_weight,0.02,Classical monocytes,0.1035,Common,207,0.5372340425531915,0.9758454106280192,0.692967409948542,1,0.5372340425531915,0.5372340425531915,69.5,331.2999999999999,376.0,0.0,0.9758454106280192,1,0.25,0,0.0
RNA_lambda_0.25,RNA,0.25,D5,GARQ,0,diagnostic_variant_modality_weight,0.02,Erythroid ,0.005,Rare,10,0.4285714285714285,0.3,0.3529411764705882,1,0.4285714285714285,0.4285714285714285,61.0,317.79999999999995,376.0,0.0,0.3,0,0.0,0,0.0
RNA_lambda_0.25,RNA,0.25,D5,GARQ,0,diagnostic_variant_modality_weight,0.02,MAIT-NKT cells,0.045,Intermediate,90,0.8181818181818182,0.4,0.537313432835821,2,0.7479674796747967,0.8181818181818182,64.0,185.0,201.0,0.0,0.4,2,0.1818181818181818,1,0.0909090909090909
RNA_lambda_0.25,RNA,0.25,D5,GARQ,0,diagnostic_variant_modality_weight,0.02,Memory B,0.0215,Intermediate,43,0.1875,0.1395348837209302,0.1599999999999999,1,0.1875,0.1875,61.0,166.19999999999993,201.0,0.0,0.1395348837209302,0,0.0,0,0.0
RNA_lambda_0.25,RNA,0.25,D5,GARQ,0,diagnostic_variant_modality_weight,0.02,NK-T doublets,0.015,Intermediate,30,0.217391304347826,0.5,0.303030303030303,1,0.217391304347826,0.217391304347826,79.0,273.6,322.0,0.0,0.5,0,0.0,0,0.0
RNA_lambda_0.25,RNA,0.25,D5,GARQ,0,diagnostic_variant_modality_weight,0.02,NK-monocyte doublets,0.014,Intermediate,28,0.0,0.0,0.0,0,,,65.0,301.5,376.0,0.0,0.0,0,0.0,0,0.0
RNA_lambda_0.25,RNA,0.25,D5,GARQ,0,diagnostic_variant_modality_weight,0.02,Naive B,0.057,Intermediate,114,0.625,0.8333333333333334,0.7142857142857143,2,0.622036874451273,0.625,67.0,288.6999999999998,376.0,0.0,0.8333333333333334,2,0.2857142857142857,0,0.0
RNA_lambda_0.25,RNA,0.25,D5,GARQ,0,diagnostic_variant_modality_weight,0.02,Neutrophils,0.0295,Intermediate,59,0.0,0.0,0.0,0,,,78.0,346.2,376.0,0.0,0.0,0,0.0,0,0.0
RNA_lambda_0.25,RNA,0.25,D5,GARQ,0,diagnostic_variant_modality_weight,0.02,Non classical monocytes,0.051,Intermediate,102,0.3445378151260504,0.4019607843137255,0.3710407239819004,4,0.5318223443223443,0.3445378151260504,78.0,343.5999999999999,376.0,0.0294117647058823,0.4019607843137255,1,0.0769230769230769,1,0.0769230769230769
RNA_lambda_0.25,RNA,0.25,D5,GARQ,0,diagnostic_variant_modality_weight,0.02,Plasma cells,0.002,Rare,4,0.0,0.0,0.0,0,,,60.0,85.2,88.0,0.0,0.0,0,0.0,0,0.0
RNA_lambda_0.25,RNA,0.25,D5,GARQ,0,diagnostic_variant_modality_weight,0.02,Platelet-T cell doublets,0.002,Rare,4,0.0,0.0,0.0,0,,,61.0,76.3,78.0,0.0,0.0,0,0.0,0,0.0
RNA_lambda_0.25,RNA,0.25,D5,GARQ,0,diagnostic_variant_modality_weight,0.02,Platelet-bound monocytes,0.0155,Intermediate,31,0.5,0.032258064516129,0.0606060606060606,1,0.5,0.5,189.0,357.29999999999995,376.0,0.0,0.032258064516129,0,0.0,0,0.0
RNA_lambda_0.25,RNA,0.25,D5,GARQ,0,diagnostic_variant_modality_weight,0.02,Platelets,0.003,Rare,6,0.0,0.0,0.0,0,,,34.5,328.7499999999999,376.0,0.0,0.0,0,0.0,0,0.0
RNA_lambda_0.25,RNA,0.25,D5,GARQ,0,diagnostic_variant_modality_weight,0.02,Proliferating T and NK cell,0.0025,Rare,5,0.0,0.0,0.0,0,,,88.0,298.6,322.0,0.0,0.0,0,0.0,0,0.0
RNA_lambda_0.25,RNA,0.25,D5,GARQ,0,diagnostic_variant_modality_weight,0.02,Regulatory T cells,0.0075,Rare,15,0.0,0.0,0.0,0,,,100.5,196.2,201.0,0.0,0.0,0,0.0,0,0.0
RNA_lambda_0.25,RNA,0.25,D5,GARQ,0,diagnostic_variant_modality_weight,0.02,T-NK-B cell doublets,0.0265,Intermediate,53,0.375,0.1132075471698113,0.1739130434782609,2,0.4363636363636363,0.375,72.5,297.24999999999983,376.0,0.0,0.1132075471698113,1,0.1,0,0.0
RNA_lambda_0.25,RNA,0.25,D5,GARQ,0,diagnostic_variant_modality_weight,0.02,conventional DC,0.0075,Rare,15,0.0,0.0,0.0,0,,,78.0,346.2,376.0,0.0,0.0,0,0.0,0,0.0
RNA_lambda_0.25,RNA,0.25,D5,GARQ,0,diagnostic_variant_modality_weight,0.02,gdT cells,0.04,Intermediate,80,0.4390243902439024,0.225,0.2975206611570248,2,0.5777027027027027,0.4390243902439024,37.0,213.0999999999997,322.0,0.0,0.225,1,0.0526315789473684,1,0.0526315789473684
RNA_lambda_0.25,RNA,0.25,D5,GARQ,0,diagnostic_variant_modality_weight,0.02,plasmacytoid DC,0.0055,Rare,11,0.0,0.0,0.0,0,,,85.0,318.4,376.0,0.0,0.0,0,0.0,0,0.0
RNA_lambda_0.5,RNA,0.5,D5,GARQ,0,diagnostic_variant_modality_weight,0.02,CD4 and CD8 activated memory,0.0075,Rare,15,0.0,0.0,0.0,0,,,217.5,396.5,398.0,0.0,0.0,0,0.0,0,0.0
RNA_lambda_0.5,RNA,0.5,D5,GARQ,0,diagnostic_variant_modality_weight,0.02,CD4 memory,0.0865,Intermediate,173,0.3333333333333333,0.8670520231213873,0.4815409309791331,4,0.4514530537994632,0.3333333333333333,28.0,393.0,398.0,0.0,0.8670520231213873,2,0.1818181818181818,0,0.0
RNA_lambda_0.5,RNA,0.5,D5,GARQ,0,diagnostic_variant_modality_weight,0.02,CD4 naive I,0.0735,Intermediate,147,0.4155844155844156,0.2176870748299319,0.2857142857142857,4,0.448240589198036,0.4155844155844156,26.0,392.0,398.0,0.0,0.2176870748299319,0,0.0,0,0.0
RNA_lambda_0.5,RNA,0.5,D5,GARQ,0,diagnostic_variant_modality_weight,0.02,CD4 naive II,0.018,Intermediate,36,0.0,0.0,0.0,0,,,27.0,275.1499999999998,398.0,0.0,0.0,0,0.0,0,0.0
RNA_lambda_0.5,RNA,0.5,D5,GARQ,0,diagnostic_variant_modality_weight,0.02,CD56bright CD16dim NK,0.0185,Intermediate,37,0.125,0.027027027027027,0.0444444444444444,1,0.125,0.125,26.0,247.5,388.0,0.0,0.027027027027027,0,0.0,0,0.0
RNA_lambda_0.5,RNA,0.5,D5,GARQ,0,diagnostic_variant_modality_weight,0.02,CD56dim CD16bright NK,0.206,Common,412,0.5430555555555555,0.9490291262135924,0.6908127208480566,15,0.7082700470717679,0.5430555555555555,10.0,106.5,388.0,0.0194174757281553,0.9490291262135924,11,0.5,9,0.4090909090909091
RNA_lambda_0.5,RNA,0.5,D5,GARQ,0,diagnostic_variant_modality_weight,0.02,CD8 effector,0.06,Intermediate,120,0.6,0.025,0.048,2,0.6666666666666666,0.6,20.0,392.0,398.0,0.0166666666666666,0.025,1,0.0769230769230769,1,0.0769230769230769
RNA_lambda_0.5,RNA,0.5,D5,GARQ,0,diagnostic_variant_modality_weight,0.02,CD8 memory,0.038,Intermediate,76,0.25,0.0921052631578947,0.1346153846153846,1,0.25,0.25,28.0,396.0,398.0,0.0,0.0921052631578947,0,0.0,0,0.0
RNA_lambda_0.5,RNA,0.5,D5,GARQ,0,diagnostic_variant_modality_weight,0.02,CD8 naive,0.0385,Intermediate,77,0.3793103448275862,0.1428571428571428,0.2075471698113207,2,0.6785714285714286,0.3793103448275862,28.0,393.5,398.0,0.0129870129870129,0.1428571428571428,1,0.1,1,0.1
RNA_lambda_0.5,RNA,0.5,D5,GARQ,0,diagnostic_variant_modality_weight,0.02,Classical monocytes,0.1035,Common,207,0.4964028776978417,1.0,0.6634615384615384,1,0.4964028776978417,0.4964028776978417,417.0,417.0,417.0,0.0,1.0,0,0.0,0,0.0
RNA_lambda_0.5,RNA,0.5,D5,GARQ,0,diagnostic_variant_modality_weight,0.02,Erythroid ,0.005,Rare,10,0.5,0.1,0.1666666666666666,1,0.5,0.5,49.5,92.25,97.0,0.0,0.1,0,0.0,0,0.0
RNA_lambda_0.5,RNA,0.5,D5,GARQ,0,diagnostic_variant_modality_weight,0.02,MAIT-NKT cells,0.045,Intermediate,90,0.6666666666666666,0.0444444444444444,0.0833333333333333,1,0.6666666666666666,0.6666666666666666,28.0,395.0,398.0,0.0,0.0444444444444444,1,0.1428571428571428,0,0.0
RNA_lambda_0.5,RNA,0.5,D5,GARQ,0,diagnostic_variant_modality_weight,0.02,Memory B,0.0215,Intermediate,43,0.35,0.1627906976744186,0.2222222222222222,1,0.35,0.35,26.0,94.4,97.0,0.0,0.1627906976744186,0,0.0,0,0.0
RNA_lambda_0.5,RNA,0.5,D5,GARQ,0,diagnostic_variant_modality_weight,0.02,NK-T doublets,0.015,Intermediate,30,0.0,0.0,0.0,0,,,20.0,394.5,398.0,0.0,0.0,0,0.0,0,0.0
RNA_lambda_0.5,RNA,0.5,D5,GARQ,0,diagnostic_variant_modality_weight,0.02,NK-monocyte doublets,0.014,Intermediate,28,0.0,0.0,0.0,0,,,11.0,338.5999999999999,417.0,0.0,0.0,0,0.0,0,0.0
RNA_lambda_0.5,RNA,0.5,D5,GARQ,0,diagnostic_variant_modality_weight,0.02,Naive B,0.057,Intermediate,114,0.6022099447513812,0.956140350877193,0.7389830508474575,2,0.5993495336278841,0.6022099447513812,28.0,94.4,97.0,0.0,0.956140350877193,2,0.4,0,0.0
RNA_lambda_0.5,RNA,0.5,D5,GARQ,0,diagnostic_variant_modality_weight,0.02,Neutrophils,0.0295,Intermediate,59,0.0,0.0,0.0,0,,,221.0,397.4,417.0,0.0,0.0,0,0.0,0,0.0
RNA_lambda_0.5,RNA,0.5,D5,GARQ,0,diagnostic_variant_modality_weight,0.02,Non classical monocytes,0.051,Intermediate,102,0.4523809523809524,0.1862745098039215,0.2638888888888889,3,0.507070707070707,0.4523809523809524,25.0,407.5,417.0,0.0,0.1862745098039215,1,0.0909090909090909,0,0.0
RNA_lambda_0.5,RNA,0.5,D5,GARQ,0,diagnostic_variant_modality_weight,0.02,Plasma cells,0.002,Rare,4,0.0,0.0,0.0,0,,,27.0,75.59999999999998,84.0,0.0,0.0,0,0.0,0,0.0
RNA_lambda_0.5,RNA,0.5,D5,GARQ,0,diagnostic_variant_modality_weight,0.02,Platelet-T cell doublets,0.002,Rare,4,0.0,0.0,0.0,0,,,10.0,331.7499999999999,388.0,0.0,0.0,0,0.0,0,0.0
RNA_lambda_0.5,RNA,0.5,D5,GARQ,0,diagnostic_variant_modality_weight,0.02,Platelet-bound monocytes,0.0155,Intermediate,31,0.0,0.0,0.0,0,,,417.0,417.0,417.0,0.0,0.0,0,0.0,0,0.0
RNA_lambda_0.5,RNA,0.5,D5,GARQ,0,diagnostic_variant_modality_weight,0.02,Platelets,0.003,Rare,6,0.0,0.0,0.0,0,,,212.0,396.5,417.0,0.0,0.0,0,0.0,0,0.0
RNA_lambda_0.5,RNA,0.5,D5,GARQ,0,diagnostic_variant_modality_weight,0.02,Proliferating T and NK cell,0.0025,Rare,5,0.0,0.0,0.0,0,,,20.5,334.7499999999999,388.0,0.0,0.0,0,0.0,0,0.0
RNA_lambda_0.5,RNA,0.5,D5,GARQ,0,diagnostic_variant_modality_weight,0.02,Regulatory T cells,0.0075,Rare,15,0.0,0.0,0.0,0,,,39.0,345.34999999999985,398.0,0.0,0.0,0,0.0,0,0.0
RNA_lambda_0.5,RNA,0.5,D5,GARQ,0,diagnostic_variant_modality_weight,0.02,T-NK-B cell doublets,0.0265,Intermediate,53,0.6666666666666666,0.1886792452830188,0.2941176470588235,2,0.6666666666666666,0.6666666666666666,20.0,407.5,417.0,0.0,0.1886792452830188,2,0.1818181818181818,0,0.0
RNA_lambda_0.5,RNA,0.5,D5,GARQ,0,diagnostic_variant_modality_weight,0.02,conventional DC,0.0075,Rare,15,0.0,0.0,0.0,0,,,212.5,396.55,417.0,0.0,0.0,0,0.0,0,0.0
RNA_lambda_0.5,RNA,0.5,D5,GARQ,0,diagnostic_variant_modality_weight,0.02,gdT cells,0.04,Intermediate,80,0.0,0.0,0.0,0,,,30.5,393.5,398.0,0.0,0.0,0,0.0,0,0.0
RNA_lambda_0.5,RNA,0.5,D5,GARQ,0,diagnostic_variant_modality_weight,0.02,plasmacytoid DC,0.0055,Rare,11,0.0,0.0,0.0,0,,,84.0,352.99999999999994,417.0,0.0,0.0,0,0.0,0,0.0
RNA_lambda_2,RNA,2.0,D5,GARQ,0,diagnostic_variant_modality_weight,0.02,CD4 and CD8 activated memory,0.0075,Rare,15,0.0,0.0,0.0,0,,,95.0,302.6,348.0,0.0,0.0,0,0.0,0,0.0
RNA_lambda_2,RNA,2.0,D5,GARQ,0,diagnostic_variant_modality_weight,0.02,CD4 memory,0.0865,Intermediate,173,0.4201680672268907,0.8670520231213873,0.5660377358490566,2,0.3778735632183908,0.4201680672268907,73.0,313.94999999999993,348.0,0.0,0.8670520231213873,0,0.0,0,0.0
RNA_lambda_2,RNA,2.0,D5,GARQ,0,diagnostic_variant_modality_weight,0.02,CD4 naive I,0.0735,Intermediate,147,0.5619834710743802,0.4625850340136054,0.5074626865671642,1,0.5619834710743802,0.5619834710743802,121.0,325.29999999999995,348.0,0.0,0.4625850340136054,1,0.3333333333333333,0,0.0
RNA_lambda_2,RNA,2.0,D5,GARQ,0,diagnostic_variant_modality_weight,0.02,CD4 naive II,0.018,Intermediate,36,0.0,0.0,0.0,0,,,121.0,325.29999999999995,348.0,0.0,0.0,0,0.0,0,0.0
RNA_lambda_2,RNA,2.0,D5,GARQ,0,diagnostic_variant_modality_weight,0.02,CD56bright CD16dim NK,0.0185,Intermediate,37,0.3333333333333333,0.027027027027027,0.05,1,0.3333333333333333,0.3333333333333333,45.0,168.5999999999999,201.0,0.0,0.027027027027027,0,0.0,0,0.0
RNA_lambda_2,RNA,2.0,D5,GARQ,0,diagnostic_variant_modality_weight,0.02,CD56dim CD16bright NK,0.206,Common,412,0.8216432865731463,0.9951456310679612,0.9001097694840835,9,0.7540099417152852,0.8216432865731463,30.5,168.5999999999999,201.0,0.0169902912621359,0.9951456310679612,7,0.7,5,0.5
RNA_lambda_2,RNA,2.0,D5,GARQ,0,diagnostic_variant_modality_weight,0.02,CD8 effector,0.06,Intermediate,120,0.5294117647058824,0.525,0.5271966527196653,6,0.5374278499278499,0.5294117647058824,25.0,143.39999999999995,201.0,0.0,0.525,3,0.1764705882352941,0,0.0
RNA_lambda_2,RNA,2.0,D5,GARQ,0,diagnostic_variant_modality_weight,0.02,CD8 memory,0.038,Intermediate,76,0.303030303030303,0.3947368421052631,0.3428571428571428,2,0.3973684210526316,0.303030303030303,41.5,223.14999999999984,348.0,0.0,0.3947368421052631,0,0.0,0,0.0
RNA_lambda_2,RNA,2.0,D5,GARQ,0,diagnostic_variant_modality_weight,0.02,CD8 naive,0.0385,Intermediate,77,0.0,0.0,0.0,0,,,121.0,325.29999999999995,348.0,0.0,0.0,0,0.0,0,0.0
RNA_lambda_2,RNA,2.0,D5,GARQ,0,diagnostic_variant_modality_weight,0.02,Classical monocytes,0.1035,Common,207,0.6101190476190477,0.9903381642512076,0.7550644567219152,1,0.6101190476190477,0.6101190476190477,54.0,307.79999999999995,336.0,0.0,0.9903381642512076,1,0.3333333333333333,0,0.0
RNA_lambda_2,RNA,2.0,D5,GARQ,0,diagnostic_variant_modality_weight,0.02,Erythroid ,0.005,Rare,10,0.9090909090909092,1.0,0.9523809523809524,2,0.9444444444444444,0.9090909090909092,5.5,8.65,9.0,0.2,1.0,2,1.0,2,1.0
RNA_lambda_2,RNA,2.0,D5,GARQ,0,diagnostic_variant_modality_weight,0.02,MAIT-NKT cells,0.045,Intermediate,90,0.5702479338842975,0.7666666666666667,0.6540284360189573,3,0.5830985915492958,0.5702479338842975,48.0,259.4499999999999,348.0,0.0,0.7666666666666667,3,0.375,0,0.0
RNA_lambda_2,RNA,2.0,D5,GARQ,0,diagnostic_variant_modality_weight,0.02,Memory B,0.0215,Intermediate,43,0.0,0.0,0.0,0,,,82.5,153.15,161.0,0.0,0.0,0,0.0,0,0.0
RNA_lambda_2,RNA,2.0,D5,GARQ,0,diagnostic_variant_modality_weight,0.02,NK-T doublets,0.015,Intermediate,30,0.0,0.0,0.0,0,,,58.0,165.0,201.0,0.0,0.0,0,0.0,0,0.0
RNA_lambda_2,RNA,2.0,D5,GARQ,0,diagnostic_variant_modality_weight,0.02,NK-monocyte doublets,0.014,Intermediate,28,0.4090909090909091,0.6428571428571429,0.5000000000000001,1,0.4090909090909091,0.4090909090909091,44.0,279.6,336.0,0.0,0.6428571428571429,0,0.0,0,0.0
RNA_lambda_2,RNA,2.0,D5,GARQ,0,diagnostic_variant_modality_weight,0.02,Naive B,0.057,Intermediate,114,0.6909090909090909,1.0,0.8172043010752689,2,0.5978260869565217,0.6909090909090909,82.5,153.15,161.0,0.0,1.0,1,0.5,0,0.0
RNA_lambda_2,RNA,2.0,D5,GARQ,0,diagnostic_variant_modality_weight,0.02,Neutrophils,0.0295,Intermediate,59,0.0,0.0,0.0,0,,,44.0,306.79999999999995,336.0,0.0,0.0,0,0.0,0,0.0
RNA_lambda_2,RNA,2.0,D5,GARQ,0,diagnostic_variant_modality_weight,0.02,Non classical monocytes,0.051,Intermediate,102,0.7441860465116279,0.6274509803921569,0.6808510638297872,3,0.6324514991181657,0.7441860465116279,36.5,265.5,336.0,0.0,0.6274509803921569,2,0.3333333333333333,1,0.1666666666666666
RNA_lambda_2,RNA,2.0,D5,GARQ,0,diagnostic_variant_modality_weight,0.02,Plasma cells,0.002,Rare,4,0.0,0.0,0.0,0,,,15.0,16.8,17.0,0.0,0.0,0,0.0,0,0.0
RNA_lambda_2,RNA,2.0,D5,GARQ,0,diagnostic_variant_modality_weight,0.02,Platelet-T cell doublets,0.002,Rare,4,0.0,0.0,0.0,0,,,68.0,122.9,129.0,0.0,0.0,0,0.0,0,0.0
RNA_lambda_2,RNA,2.0,D5,GARQ,0,diagnostic_variant_modality_weight,0.02,Platelet-bound monocytes,0.0155,Intermediate,31,0.0,0.0,0.0,0,,,44.0,306.79999999999995,336.0,0.0,0.0,0,0.0,0,0.0
RNA_lambda_2,RNA,2.0,D5,GARQ,0,diagnostic_variant_modality_weight,0.02,Platelets,0.003,Rare,6,0.0,0.0,0.0,0,,,190.0,321.4,336.0,0.0,0.0,0,0.0,0,0.0
RNA_lambda_2,RNA,2.0,D5,GARQ,0,diagnostic_variant_modality_weight,0.02,Proliferating T and NK cell,0.0025,Rare,5,0.0,0.0,0.0,0,,,88.0,189.7,201.0,0.0,0.0,0,0.0,0,0.0
RNA_lambda_2,RNA,2.0,D5,GARQ,0,diagnostic_variant_modality_weight,0.02,Regulatory T cells,0.0075,Rare,15,0.0,0.0,0.0,0,,,234.5,336.65,348.0,0.0,0.0,0,0.0,0,0.0
RNA_lambda_2,RNA,2.0,D5,GARQ,0,diagnostic_variant_modality_weight,0.02,T-NK-B cell doublets,0.0265,Intermediate,53,0.8717948717948718,0.6415094339622641,0.7391304347826088,4,0.9009372979961214,0.8717948717948718,15.0,274.7499999999999,336.0,0.0377358490566037,0.6415094339622641,4,0.5,4,0.5
